order_id,product_id,order_date,quantity,delivery_date,fulfilment_days
3760,427,2024-10-01,122,2024-10-10,9
3761,184,2023-05-09,186,2023-05-12,3
3762,475,2024-11-23,45,2024-12-07,14
3763,142,2023-11-20,136,2023-11-30,10
3764,93,2023-03-19,48,2023-04-02,14
3765,9,2023-05-18,170,2023-05-26,8
3766,255,2023-10-17,180,2023-10-24,7
3767,41,2023-11-22,109,2023-11-24,2
3768,20,2023-12-21,57,2023-12-31,10
3769,367,2023-07-17,52,2023-07-20,3
3770,102,2023-07-11,73,2023-07-15,4
3771,81,2024-08-12,184,2024-08-19,7
3772,443,2023-08-26,51,2023-09-02,7
3773,163,2023-11-09,69,2023-11-24,15
3774,103,2023-08-31,137,2023-09-09,9
3775,154,2024-06-02,22,2024-06-17,15
3776,453,2023-02-24,185,2023-03-02,6
3777,376,2023-07-20,116,2023-07-24,4
3778,167,2023-03-11,29,2023-03-17,6
3779,187,2024-10-10,170,2024-10-22,12
3780,395,2024-04-18,96,2024-05-01,13
3781,35,2023-01-24,66,2023-01-26,2
3782,209,2024-03-21,122,2024-04-03,13
3783,30,2024-10-11,187,2024-10-14,3
3784,260,2024-10-10,82,2024-10-13,3
3785,46,2024-01-07,95,2024-01-17,10
3786,416,2023-06-20,170,2023-06-30,10
3787,343,2024-01-08,38,2024-01-21,13
3788,399,2024-04-14,138,2024-04-28,14
3789,377,2024-09-20,109,2024-09-22,2
3790,334,2024-07-29,56,2024-08-09,11
3791,391,2023-01-19,59,2023-01-23,4
3792,173,2024-11-06,141,2024-11-11,5
3793,148,2024-11-22,141,2024-12-07,15
3794,173,2023-04-02,82,2023-04-17,15
3795,193,2023-02-10,11,2023-02-12,2
3796,422,2024-06-08,187,2024-06-22,14
3797,93,2024-07-27,1,2024-08-09,13
3798,426,2024-10-11,145,2024-10-18,7
3799,420,2023-03-01,43,2023-03-10,9
3800,71,2023-01-18,75,2023-01-27,9
3801,31,2023-07-08,140,2023-07-17,9
3802,29,2024-03-02,7,2024-03-17,15
3803,76,2023-06-25,128,2023-07-02,7
3804,477,2023-08-07,192,2023-08-22,15
3805,429,2023-04-04,62,2023-04-11,7
3806,418,2024-08-20,123,2024-08-27,7
3807,73,2024-08-09,127,2024-08-24,15
3808,128,2024-10-12,24,2024-10-27,15
3809,315,2024-04-01,179,2024-04-14,13
3810,332,2023-08-02,31,2023-08-12,10
3811,200,2023-07-29,164,2023-08-05,7
3812,90,2023-10-14,116,2023-10-25,11
3813,411,2023-11-30,50,2023-12-05,5
3814,267,2023-03-18,93,2023-04-01,14
3815,489,2024-03-07,15,2024-03-10,3
3816,96,2024-08-17,186,2024-08-24,7
3817,49,2024-05-24,176,2024-06-06,13
3818,174,2023-12-16,60,2023-12-30,14
3819,267,2024-11-27,166,2024-12-11,14
3820,43,2023-08-03,142,2023-08-06,3
3821,420,2023-10-21,134,2023-11-05,15
3822,116,2023-06-07,94,2023-06-12,5
3823,274,2023-02-12,66,2023-02-15,3
3824,156,2024-01-19,196,2024-02-02,14
3825,134,2024-05-12,12,2024-05-27,15
3826,29,2024-03-16,25,2024-03-18,2
3827,247,2024-09-12,11,2024-09-24,12
3828,54,2024-03-06,154,2024-03-11,5
3829,22,2024-06-20,118,2024-06-27,7
3830,118,2023-05-17,190,2023-05-30,13
3831,222,2023-11-14,137,2023-11-25,11
3832,316,2024-05-26,85,2024-06-02,7
3833,421,2024-05-05,1,2024-05-19,14
3834,166,2023-09-27,43,2023-09-30,3
3835,326,2024-09-17,12,2024-09-20,3
3836,38,2024-05-31,17,2024-06-11,11
3837,323,2023-04-26,148,2023-05-04,8
3838,401,2024-07-11,161,2024-07-15,4
3839,94,2023-09-05,198,2023-09-14,9
3840,78,2024-03-12,164,2024-03-26,14
3841,2,2024-11-02,37,2024-11-15,13
3842,351,2023-10-31,41,2023-11-10,10
3843,157,2023-12-15,114,2023-12-19,4
3844,280,2023-01-01,175,2023-01-16,15
3845,140,2023-05-18,120,2023-05-31,13
3846,420,2023-12-10,102,2023-12-24,14
3847,478,2023-02-20,119,2023-02-28,8
3848,266,2024-06-24,38,2024-07-05,11
3849,424,2023-03-13,41,2023-03-16,3
3850,305,2023-09-28,20,2023-10-13,15
3851,51,2024-01-25,121,2024-02-06,12
3852,271,2024-02-22,46,2024-02-28,6
3853,119,2023-08-30,184,2023-09-08,9
3854,294,2023-09-06,68,2023-09-19,13
3855,197,2023-05-24,162,2023-05-27,3
3856,30,2024-03-08,10,2024-03-19,11
3857,428,2023-09-19,132,2023-10-01,12
3858,460,2023-05-16,87,2023-05-22,6
3859,11,2024-10-10,170,2024-10-21,11
3860,484,2023-06-08,169,2023-06-15,7
3861,101,2023-04-15,29,2023-04-28,13
3862,462,2023-04-30,184,2023-05-11,11
3863,362,2023-08-12,7,2023-08-23,11
3864,372,2024-07-27,132,2024-08-08,12
3865,95,2024-03-16,150,2024-03-26,10
3866,25,2023-04-02,143,2023-04-13,11
3867,265,2024-09-01,168,2024-09-14,13
3868,149,2024-07-08,9,2024-07-10,2
3869,313,2024-04-16,150,2024-04-22,6
3870,148,2024-08-03,10,2024-08-05,2
3871,459,2023-04-17,173,2023-05-01,14
3872,393,2023-09-12,89,2023-09-23,11
3873,189,2023-09-10,11,2023-09-14,4
3874,253,2024-10-21,36,2024-11-02,12
3875,500,2023-10-03,52,2023-10-07,4
3876,183,2023-07-30,47,2023-08-02,3
3877,385,2023-01-29,95,2023-01-31,2
3878,52,2024-03-22,78,2024-03-31,9
3879,38,2023-02-25,34,2023-03-02,5
3880,233,2024-10-09,135,2024-10-24,15
3881,456,2024-09-07,138,2024-09-13,6
3882,218,2023-09-29,40,2023-10-06,7
3883,184,2024-04-06,164,2024-04-14,8
3884,414,2023-04-11,60,2023-04-14,3
3885,492,2023-07-31,26,2023-08-12,12
3886,356,2024-07-11,141,2024-07-14,3
3887,368,2023-06-03,175,2023-06-08,5
3888,99,2024-07-31,179,2024-08-04,4
3889,465,2024-04-12,105,2024-04-21,9
3890,183,2024-06-26,9,2024-07-10,14
3891,435,2024-11-05,2,2024-11-16,11
3892,219,2024-05-12,37,2024-05-24,12
3893,407,2023-07-07,172,2023-07-14,7
3894,439,2024-02-05,44,2024-02-08,3
3895,127,2023-09-20,49,2023-10-01,11
3896,54,2024-04-16,45,2024-04-30,14
3897,138,2023-03-20,18,2023-04-03,14
3898,224,2024-11-28,180,2024-12-10,12
3899,62,2023-09-15,60,2023-09-23,8
3900,279,2024-03-21,180,2024-03-29,8
3901,142,2023-09-01,29,2023-09-16,15
3902,111,2023-07-17,7,2023-08-01,15
3903,322,2024-01-25,22,2024-02-07,13
3904,200,2023-05-06,93,2023-05-17,11
3905,118,2023-04-09,33,2023-04-11,2
3906,423,2023-12-22,181,2024-01-04,13
3907,258,2024-08-05,131,2024-08-19,14
3908,126,2024-09-28,97,2024-10-08,10
3909,499,2023-05-14,149,2023-05-29,15
3910,320,2024-03-21,103,2024-03-25,4
3911,246,2024-07-22,138,2024-08-06,15
3912,83,2023-07-19,197,2023-07-23,4
3913,392,2024-03-30,8,2024-04-09,10
3914,118,2024-02-20,123,2024-03-04,13
3915,257,2023-08-23,60,2023-09-03,11
3916,227,2023-06-12,87,2023-06-16,4
3917,56,2023-05-09,86,2023-05-15,6
3918,462,2024-11-21,117,2024-12-03,12
3919,79,2024-11-12,129,2024-11-27,15
3920,493,2024-10-14,93,2024-10-16,2
3921,411,2024-09-28,31,2024-10-01,3
3922,473,2023-05-11,81,2023-05-14,3
3923,130,2023-06-24,90,2023-06-29,5
3924,15,2024-07-31,58,2024-08-06,6
3925,67,2024-03-17,104,2024-03-29,12
3926,219,2023-09-12,37,2023-09-17,5
3927,99,2024-04-18,178,2024-04-22,4
3928,491,2023-11-20,101,2023-12-01,11
3929,331,2024-07-22,189,2024-08-06,15
3930,332,2024-03-07,3,2024-03-13,6
3931,6,2023-12-22,197,2024-01-03,12
3932,466,2024-01-09,9,2024-01-15,6
3933,485,2023-08-22,100,2023-09-02,11
3934,336,2023-04-20,188,2023-05-03,13
3935,402,2024-06-22,68,2024-06-25,3
3936,137,2024-11-26,175,2024-12-10,14
3937,94,2023-10-09,66,2023-10-21,12
3938,109,2023-02-03,176,2023-02-18,15
3939,270,2024-07-09,101,2024-07-19,10
3940,132,2023-05-24,32,2023-06-06,13
3941,74,2023-09-11,64,2023-09-14,3
3942,307,2024-06-06,120,2024-06-17,11
3943,219,2024-08-09,194,2024-08-15,6
3944,413,2023-06-04,85,2023-06-17,13
3945,392,2024-02-07,183,2024-02-21,14
3946,365,2024-01-30,121,2024-02-04,5
3947,437,2023-08-20,18,2023-09-03,14
3948,147,2023-08-14,85,2023-08-27,13
3949,212,2023-03-25,142,2023-03-29,4
3950,377,2023-08-17,15,2023-08-30,13
3951,34,2023-09-14,152,2023-09-22,8
3952,196,2023-10-22,145,2023-10-24,2
3953,488,2023-12-15,63,2023-12-24,9
3954,64,2023-05-03,26,2023-05-13,10
3955,259,2024-06-23,94,2024-07-06,13
3956,409,2023-12-03,199,2023-12-10,7
3957,153,2023-04-11,121,2023-04-20,9
3958,29,2023-07-21,70,2023-08-05,15
3959,468,2023-05-22,103,2023-06-06,15
3960,102,2024-06-27,2,2024-06-30,3
3961,145,2024-02-23,82,2024-02-28,5
3962,191,2024-02-03,102,2024-02-10,7
3963,17,2024-11-28,98,2024-12-07,9
3964,456,2024-06-03,97,2024-06-14,11
3965,464,2024-09-24,36,2024-10-02,8
3966,401,2023-08-05,156,2023-08-20,15
3967,18,2023-11-21,188,2023-11-30,9
3968,375,2024-10-30,121,2024-11-05,6
3969,308,2024-01-21,178,2024-01-28,7
3970,367,2023-08-26,124,2023-09-09,14
3971,122,2024-08-24,81,2024-08-29,5
3972,472,2024-06-10,81,2024-06-22,12
3973,401,2024-06-05,135,2024-06-10,5
3974,198,2023-10-14,102,2023-10-19,5
3975,138,2023-10-10,85,2023-10-21,11
3976,132,2024-09-27,10,2024-10-02,5
3977,336,2023-08-04,36,2023-08-10,6
3978,222,2024-02-28,112,2024-03-12,13
3979,70,2024-07-11,165,2024-07-26,15
3980,7,2023-11-23,44,2023-11-29,6
3981,300,2023-01-07,176,2023-01-21,14
3982,313,2023-03-27,96,2023-04-05,9
3983,165,2023-04-24,117,2023-05-09,15
3984,259,2024-02-27,53,2024-03-12,14
3985,494,2023-09-09,120,2023-09-21,12
3986,469,2023-07-04,25,2023-07-17,13
3987,368,2024-05-24,14,2024-06-05,12
3988,422,2023-05-16,97,2023-05-22,6
3989,239,2024-05-16,101,2024-05-28,12
3990,405,2024-09-10,163,2024-09-21,11
3991,293,2024-01-11,170,2024-01-26,15
3992,210,2023-05-23,17,2023-05-31,8
3993,152,2024-04-26,3,2024-05-03,7
3994,338,2023-06-20,187,2023-06-28,8
3995,76,2024-06-19,91,2024-07-02,13
3996,444,2024-01-30,115,2024-02-09,10
3997,100,2023-09-16,78,2023-09-28,12
3998,288,2023-05-28,46,2023-06-05,8
3999,18,2023-10-11,28,2023-10-23,12
4000,479,2024-05-05,199,2024-05-18,13
4001,496,2023-07-22,194,2023-07-25,3
4002,372,2024-09-30,98,2024-10-03,3
4003,86,2023-09-19,69,2023-09-30,11
4004,98,2024-02-08,23,2024-02-18,10
4005,15,2023-09-10,169,2023-09-21,11
4006,279,2023-07-21,182,2023-07-31,10
4007,386,2023-10-17,152,2023-10-24,7
4008,365,2023-08-18,111,2023-08-21,3
4009,116,2023-10-23,136,2023-10-26,3
4010,453,2023-06-21,53,2023-06-30,9
4011,205,2023-06-10,140,2023-06-22,12
4012,320,2024-05-04,25,2024-05-14,10
4013,95,2023-09-30,17,2023-10-02,2
4014,206,2024-09-22,30,2024-09-24,2
4015,119,2023-04-06,81,2023-04-09,3
4016,86,2024-04-30,115,2024-05-04,4
4017,399,2024-04-25,109,2024-04-27,2
4018,64,2024-02-20,19,2024-03-02,11
4019,10,2023-09-30,76,2023-10-11,11
4020,62,2024-11-15,87,2024-11-19,4
4021,43,2023-12-04,28,2023-12-07,3
4022,355,2023-04-07,23,2023-04-10,3
4023,496,2024-07-31,59,2024-08-12,12
4024,262,2023-07-19,61,2023-07-21,2
4025,253,2023-01-12,186,2023-01-15,3
4026,286,2023-04-14,124,2023-04-16,2
4027,249,2023-06-19,199,2023-06-24,5
4028,217,2024-11-20,180,2024-11-28,8
4029,466,2023-03-09,35,2023-03-19,10
4030,375,2024-02-25,108,2024-03-06,10
4031,137,2024-06-26,17,2024-06-28,2
4032,429,2024-01-20,100,2024-02-03,14
4033,33,2023-02-25,104,2023-03-01,4
4034,290,2023-11-15,128,2023-11-17,2
4035,297,2023-04-11,151,2023-04-19,8
4036,373,2023-12-29,182,2024-01-13,15
4037,417,2023-10-28,177,2023-11-04,7
4038,340,2024-07-30,48,2024-08-08,9
4039,205,2023-05-25,109,2023-06-07,13
4040,164,2023-02-01,130,2023-02-08,7
4041,93,2024-08-19,75,2024-08-25,6
4042,182,2023-09-19,180,2023-09-25,6
4043,366,2024-08-16,64,2024-08-29,13
4044,143,2024-10-10,152,2024-10-16,6
4045,370,2023-12-29,38,2024-01-07,9
4046,226,2023-11-10,3,2023-11-16,6
4047,441,2024-06-02,1,2024-06-13,11
4048,345,2023-10-16,120,2023-10-24,8
4049,30,2023-09-02,178,2023-09-13,11
4050,146,2023-01-07,107,2023-01-22,15
4051,485,2023-02-06,2,2023-02-09,3
4052,368,2024-10-11,197,2024-10-14,3
4053,25,2023-05-12,185,2023-05-15,3
4054,85,2024-05-25,172,2024-06-01,7
4055,145,2023-01-02,45,2023-01-05,3
4056,394,2023-11-18,126,2023-11-25,7
4057,229,2023-08-17,77,2023-08-23,6
4058,153,2024-03-08,5,2024-03-20,12
4059,7,2023-05-12,181,2023-05-26,14
4060,55,2023-10-18,28,2023-10-30,12
4061,280,2024-04-13,181,2024-04-28,15
4062,399,2024-11-07,138,2024-11-15,8
4063,120,2023-03-12,13,2023-03-24,12
4064,250,2023-03-20,36,2023-03-31,11
4065,53,2024-04-17,33,2024-04-28,11
4066,49,2023-09-28,109,2023-09-30,2
4067,164,2023-12-01,183,2023-12-09,8
4068,90,2023-06-06,76,2023-06-14,8
4069,468,2024-11-15,27,2024-11-29,14
4070,184,2023-03-26,86,2023-04-09,14
4071,402,2023-09-20,159,2023-09-24,4
4072,65,2023-05-22,146,2023-05-25,3
4073,64,2023-05-31,192,2023-06-06,6
4074,110,2023-01-10,158,2023-01-21,11
4075,122,2023-01-19,128,2023-01-23,4
4076,149,2024-08-03,126,2024-08-12,9
4077,367,2024-10-29,108,2024-11-07,9
4078,453,2023-06-01,163,2023-06-08,7
4079,304,2023-02-07,102,2023-02-13,6
4080,212,2024-07-07,189,2024-07-15,8
4081,13,2023-01-05,87,2023-01-14,9
4082,499,2024-07-22,79,2024-07-29,7
4083,316,2024-04-08,60,2024-04-22,14
4084,216,2023-08-21,18,2023-08-24,3
4085,224,2023-09-10,84,2023-09-20,10
4086,2,2023-06-04,192,2023-06-12,8
4087,461,2024-05-16,188,2024-05-23,7
4088,485,2024-04-12,36,2024-04-24,12
4089,308,2024-10-24,192,2024-11-05,12
4090,322,2023-08-22,140,2023-08-26,4
4091,314,2023-06-10,115,2023-06-13,3
4092,79,2023-10-13,163,2023-10-25,12
4093,167,2023-05-31,42,2023-06-13,13
4094,185,2023-12-31,117,2024-01-08,8
4095,321,2024-01-18,152,2024-01-20,2
4096,125,2023-12-26,82,2024-01-10,15
4097,439,2023-12-29,112,2024-01-02,4
4098,122,2023-09-11,191,2023-09-15,4
4099,197,2024-11-10,131,2024-11-18,8
4100,166,2023-03-22,161,2023-03-29,7
4101,448,2024-05-25,75,2024-06-05,11
4102,154,2023-09-06,176,2023-09-19,13
4103,226,2024-06-01,64,2024-06-03,2
4104,497,2024-11-14,61,2024-11-22,8
4105,389,2023-08-27,124,2023-09-04,8
4106,161,2023-04-20,52,2023-05-02,12
4107,110,2024-09-10,39,2024-09-17,7
4108,344,2023-07-02,67,2023-07-16,14
4109,77,2023-04-08,4,2023-04-11,3
4110,472,2023-01-09,15,2023-01-16,7
4111,28,2024-03-31,32,2024-04-13,13
4112,70,2023-08-11,165,2023-08-22,11
4113,93,2023-11-22,143,2023-12-01,9
4114,70,2024-10-30,174,2024-11-02,3
4115,321,2024-03-07,198,2024-03-12,5
4116,5,2024-05-15,107,2024-05-27,12
4117,59,2023-01-19,173,2023-01-21,2
4118,319,2024-11-19,68,2024-11-29,10
4119,342,2023-03-09,197,2023-03-20,11
4120,75,2024-07-14,62,2024-07-24,10
4121,260,2023-05-31,174,2023-06-09,9
4122,271,2024-06-10,200,2024-06-19,9
4123,416,2024-02-26,135,2024-03-09,12
4124,318,2023-11-28,170,2023-12-03,5
4125,484,2023-05-18,73,2023-05-25,7
4126,404,2023-07-03,48,2023-07-14,11
4127,142,2023-04-20,4,2023-05-01,11
4128,221,2024-05-29,22,2024-06-13,15
4129,462,2024-09-20,94,2024-09-29,9
4130,279,2024-09-16,165,2024-09-18,2
4131,465,2023-11-09,44,2023-11-14,5
4132,395,2023-09-23,38,2023-10-03,10
4133,262,2023-07-13,181,2023-07-19,6
4134,8,2024-01-26,79,2024-01-28,2
4135,125,2024-02-19,65,2024-03-04,14
4136,336,2023-04-13,70,2023-04-21,8
4137,109,2023-05-05,106,2023-05-19,14
4138,251,2024-07-03,148,2024-07-14,11
4139,397,2024-04-18,121,2024-04-27,9
4140,362,2024-10-21,61,2024-11-05,15
4141,138,2023-12-09,132,2023-12-24,15
4142,173,2023-02-04,50,2023-02-14,10
4143,40,2023-08-25,25,2023-09-09,15
4144,389,2023-06-09,11,2023-06-20,11
4145,241,2023-10-12,20,2023-10-16,4
4146,242,2024-04-20,188,2024-04-28,8
4147,144,2024-04-18,66,2024-04-23,5
4148,315,2024-08-15,77,2024-08-22,7
4149,374,2023-01-15,90,2023-01-18,3
4150,340,2024-11-20,181,2024-11-24,4
4151,104,2024-07-31,18,2024-08-05,5
4152,252,2023-12-12,56,2023-12-14,2
4153,251,2023-03-27,57,2023-04-08,12
4154,427,2023-01-15,47,2023-01-20,5
4155,425,2023-09-27,138,2023-09-30,3
4156,47,2023-07-25,165,2023-08-05,11
4157,256,2024-10-14,122,2024-10-24,10
4158,298,2024-10-22,35,2024-11-01,10
4159,302,2024-03-18,49,2024-03-22,4
4160,408,2024-01-24,43,2024-02-01,8
4161,214,2024-04-28,17,2024-05-03,5
4162,30,2024-02-15,192,2024-03-01,15
4163,452,2023-01-07,162,2023-01-15,8
4164,269,2023-07-24,69,2023-08-01,8
4165,214,2024-03-06,119,2024-03-19,13
4166,380,2024-07-11,30,2024-07-19,8
4167,469,2023-10-06,2,2023-10-09,3
4168,101,2023-11-03,50,2023-11-16,13
4169,81,2024-11-21,11,2024-12-01,10
4170,464,2023-05-02,75,2023-05-15,13
4171,45,2023-03-15,134,2023-03-22,7
4172,465,2023-05-24,179,2023-06-04,11
4173,206,2023-08-19,118,2023-09-01,13
4174,122,2023-10-22,143,2023-11-05,14
4175,167,2023-07-22,68,2023-08-02,11
4176,489,2023-05-09,91,2023-05-13,4
4177,219,2023-08-04,23,2023-08-18,14
4178,364,2023-10-08,32,2023-10-21,13
4179,424,2023-12-08,39,2023-12-13,5
4180,257,2023-09-28,157,2023-10-09,11
4181,170,2024-06-09,122,2024-06-19,10
4182,60,2023-03-30,44,2023-04-03,4
4183,370,2024-05-17,89,2024-05-19,2
4184,346,2023-07-06,25,2023-07-19,13
4185,401,2024-03-27,129,2024-04-09,13
4186,369,2024-08-03,164,2024-08-15,12
4187,411,2023-03-06,83,2023-03-21,15
4188,399,2023-08-29,77,2023-09-12,14
4189,159,2024-10-07,73,2024-10-11,4
4190,388,2024-11-20,77,2024-11-28,8
4191,304,2024-08-11,98,2024-08-20,9
4192,428,2023-10-19,124,2023-11-02,14
4193,61,2024-09-21,104,2024-10-04,13
4194,452,2024-01-24,64,2024-01-29,5
4195,82,2023-08-07,123,2023-08-12,5
4196,70,2023-07-22,72,2023-08-01,10
4197,329,2023-01-02,128,2023-01-12,10
4198,149,2023-11-30,57,2023-12-08,8
4199,410,2023-11-21,1,2023-11-25,4
4200,95,2023-12-20,18,2023-12-28,8
4201,337,2023-02-17,200,2023-02-19,2
4202,166,2023-11-21,70,2023-11-27,6
4203,411,2023-02-03,94,2023-02-14,11
4204,128,2023-08-09,118,2023-08-17,8
4205,315,2024-11-10,165,2024-11-16,6
4206,378,2023-10-17,135,2023-11-01,15
4207,196,2024-04-09,195,2024-04-20,11
4208,162,2023-11-11,16,2023-11-13,2
4209,75,2024-01-13,22,2024-01-15,2
4210,243,2023-11-04,150,2023-11-07,3
4211,374,2024-05-26,63,2024-05-28,2
4212,80,2024-11-20,153,2024-11-28,8
4213,402,2023-02-18,171,2023-02-28,10
4214,362,2023-09-02,36,2023-09-11,9
4215,63,2023-10-30,195,2023-11-12,13
4216,134,2024-05-26,87,2024-06-07,12
4217,488,2023-05-06,7,2023-05-20,14
4218,441,2024-04-09,29,2024-04-16,7
4219,153,2023-10-27,155,2023-11-08,12
4220,274,2023-02-12,84,2023-02-15,3
4221,329,2024-01-25,25,2024-02-03,9
4222,385,2023-02-15,114,2023-02-17,2
4223,268,2024-07-31,178,2024-08-13,13
4224,482,2023-01-02,187,2023-01-04,2
4225,329,2023-11-29,188,2023-12-08,9
4226,109,2023-03-05,18,2023-03-10,5
4227,7,2024-08-30,4,2024-09-02,3
4228,500,2024-02-19,146,2024-02-28,9
4229,144,2024-07-28,34,2024-08-04,7
4230,275,2023-03-16,73,2023-03-28,12
4231,2,2023-06-15,100,2023-06-17,2
4232,304,2024-02-21,197,2024-03-06,14
4233,415,2024-03-11,161,2024-03-13,2
4234,481,2023-09-07,63,2023-09-12,5
4235,324,2023-10-03,165,2023-10-05,2
4236,335,2024-10-13,162,2024-10-21,8
4237,448,2024-06-12,92,2024-06-23,11
4238,465,2023-08-22,13,2023-08-24,2
4239,311,2024-02-08,142,2024-02-15,7
4240,228,2024-06-15,179,2024-06-22,7
4241,213,2024-05-30,115,2024-06-02,3
4242,190,2024-11-15,149,2024-11-23,8
4243,216,2023-06-02,175,2023-06-13,11
4244,424,2024-08-11,65,2024-08-14,3
4245,107,2023-08-17,64,2023-08-24,7
4246,479,2023-12-05,78,2023-12-08,3
4247,283,2023-09-27,143,2023-10-02,5
4248,396,2023-07-11,137,2023-07-20,9
4249,405,2024-07-19,23,2024-08-02,14
4250,30,2023-10-01,133,2023-10-14,13
4251,204,2024-07-15,65,2024-07-18,3
4252,153,2023-07-07,41,2023-07-14,7
4253,455,2023-08-11,150,2023-08-13,2
4254,90,2024-11-27,152,2024-12-02,5
4255,132,2023-11-07,124,2023-11-09,2
4256,72,2023-11-13,67,2023-11-24,11
4257,407,2024-10-22,46,2024-10-24,2
4258,134,2023-06-23,162,2023-06-27,4
4259,279,2023-02-25,113,2023-03-02,5
4260,182,2024-10-18,97,2024-10-21,3
4261,105,2024-06-02,159,2024-06-04,2
4262,430,2023-12-03,179,2023-12-17,14
4263,372,2024-04-20,173,2024-05-01,11
4264,75,2024-04-30,68,2024-05-14,14
4265,291,2023-10-22,70,2023-11-05,14
4266,96,2023-04-26,127,2023-04-29,3
4267,439,2023-05-02,27,2023-05-06,4
4268,62,2023-04-18,18,2023-05-01,13
4269,462,2024-03-09,173,2024-03-24,15
4270,24,2023-02-27,110,2023-03-04,5
4271,39,2023-01-12,177,2023-01-15,3
4272,342,2023-01-23,75,2023-02-02,10
4273,243,2023-11-12,22,2023-11-25,13
4274,399,2024-09-09,12,2024-09-15,6
4275,309,2023-10-16,165,2023-10-28,12
4276,92,2023-09-22,197,2023-09-25,3
4277,393,2024-05-03,196,2024-05-17,14
4278,424,2024-04-16,175,2024-04-21,5
4279,62,2023-04-03,178,2023-04-07,4
4280,495,2024-01-16,71,2024-01-30,14
4281,163,2023-07-28,178,2023-08-08,11
4282,59,2023-01-24,117,2023-02-02,9
4283,485,2024-08-25,183,2024-09-04,10
4284,475,2023-11-21,134,2023-11-27,6
4285,346,2024-07-17,188,2024-07-28,11
4286,202,2023-12-14,166,2023-12-23,9
4287,244,2023-10-03,32,2023-10-09,6
4288,53,2023-03-12,166,2023-03-20,8
4289,207,2023-05-22,20,2023-05-25,3
4290,355,2024-05-27,26,2024-06-08,12
4291,209,2023-01-30,184,2023-02-07,8
4292,253,2024-11-28,142,2024-12-05,7
4293,478,2024-03-25,97,2024-03-31,6
4294,138,2023-12-13,198,2023-12-21,8
4295,487,2024-06-22,84,2024-07-05,13
4296,442,2024-01-28,93,2024-02-09,12
4297,128,2023-07-12,72,2023-07-22,10
4298,421,2024-06-20,137,2024-06-30,10
4299,452,2023-11-24,165,2023-12-09,15
4300,311,2024-07-06,167,2024-07-17,11
4301,238,2024-04-19,84,2024-04-21,2
4302,17,2023-03-15,26,2023-03-25,10
4303,438,2023-08-03,113,2023-08-14,11
4304,106,2024-03-30,93,2024-04-04,5
4305,400,2024-08-16,81,2024-08-20,4
4306,291,2024-09-27,85,2024-10-07,10
4307,6,2023-04-10,90,2023-04-20,10
4308,64,2023-12-18,24,2024-01-02,15
4309,95,2023-01-03,157,2023-01-14,11
4310,60,2023-11-26,7,2023-12-08,12
4311,128,2023-09-14,37,2023-09-27,13
4312,96,2023-04-08,65,2023-04-16,8
4313,59,2024-10-09,106,2024-10-16,7
4314,367,2023-04-13,134,2023-04-26,13
4315,392,2023-10-17,59,2023-10-29,12
4316,249,2024-06-05,154,2024-06-16,11
4317,455,2024-11-26,48,2024-12-08,12
4318,185,2023-05-03,35,2023-05-10,7
4319,404,2023-11-18,165,2023-11-29,11
4320,439,2023-06-27,67,2023-07-08,11
4321,58,2024-08-28,60,2024-08-30,2
4322,202,2024-01-04,77,2024-01-16,12
4323,382,2023-03-29,46,2023-04-10,12
4324,484,2024-05-11,48,2024-05-25,14
4325,87,2024-07-18,88,2024-07-27,9
4326,376,2024-11-30,173,2024-12-10,10
4327,36,2023-04-11,132,2023-04-26,15
4328,160,2023-02-21,33,2023-03-01,8
4329,381,2024-05-25,91,2024-05-27,2
4330,172,2023-02-10,70,2023-02-14,4
4331,172,2023-08-29,148,2023-09-09,11
4332,79,2023-02-16,100,2023-02-28,12
4333,109,2024-11-28,132,2024-12-13,15
4334,427,2023-04-22,83,2023-04-26,4
4335,187,2023-09-21,74,2023-10-05,14
4336,354,2024-06-13,29,2024-06-26,13
4337,118,2024-03-09,86,2024-03-21,12
4338,2,2023-04-28,145,2023-05-05,7
4339,178,2023-06-28,43,2023-07-13,15
4340,45,2023-12-26,150,2024-01-06,11
4341,128,2024-05-22,53,2024-06-03,12
4342,424,2023-12-18,32,2023-12-23,5
4343,461,2023-06-05,11,2023-06-18,13
4344,7,2023-02-22,129,2023-02-26,4
4345,326,2024-04-29,111,2024-05-06,7
4346,123,2024-04-29,92,2024-05-10,11
4347,398,2023-08-21,44,2023-08-31,10
4348,219,2023-05-17,72,2023-06-01,15
4349,305,2023-12-12,87,2023-12-21,9
4350,213,2024-06-06,182,2024-06-16,10
4351,251,2024-02-13,127,2024-02-25,12
4352,441,2023-04-27,153,2023-05-11,14
4353,452,2024-08-10,87,2024-08-24,14
4354,342,2023-12-20,61,2024-01-01,12
4355,377,2023-05-28,176,2023-06-01,4
4356,223,2024-06-29,94,2024-07-09,10
4357,140,2023-03-18,101,2023-03-26,8
4358,461,2023-06-21,127,2023-06-25,4
4359,115,2023-05-11,121,2023-05-22,11
4360,351,2023-03-29,126,2023-04-11,13
4361,265,2024-06-15,152,2024-06-24,9
4362,361,2024-01-07,198,2024-01-09,2
4363,148,2024-07-25,194,2024-07-27,2
4364,148,2023-12-22,186,2024-01-03,12
4365,453,2024-04-29,11,2024-05-13,14
4366,165,2024-08-10,41,2024-08-16,6
