sale_id,product_id,sale_date,quantity,revenue,year,month,unit_price
5390,237,2023-12-05,36,9171.0,2023,12,254.75
5391,239,2023-10-25,47,4701.88,2023,10,100.04
5392,11,2024-05-27,22,16549.28,2024,5,752.2399999999999
5393,436,2024-01-06,25,8566.5,2024,1,342.66
5394,19,2024-10-25,4,2796.48,2024,10,699.12
5395,398,2023-04-14,31,23414.3,2023,4,755.3
5396,117,2024-01-29,41,32006.71875,2024,1,864.62
5397,427,2023-08-23,22,13401.96,2023,8,609.18
5398,329,2023-03-21,24,5164.32,2023,3,215.17999999999998
5399,483,2024-09-12,40,26139.6,2024,9,653.49
5400,180,2024-08-15,25,15388.75,2024,8,615.55
5401,243,2023-01-13,3,423.93,2023,1,141.31
5402,491,2023-12-28,43,23713.21,2023,12,551.47
5403,286,2024-11-29,48,10480.8,2024,11,218.35
5404,224,2024-08-14,34,11240.74,2024,8,330.61
5405,249,2023-02-18,31,4489.11,2023,2,144.81
5406,176,2023-09-13,35,26276.95,2023,9,750.77
5407,473,2024-11-30,41,3395.21,2024,11,82.81
5408,301,2023-04-22,17,4155.48,2023,4,244.43999999999997
5409,399,2024-08-04,45,20200.05,2024,8,448.89
5410,303,2024-03-30,2,234.48,2024,3,117.24
5411,155,2023-06-25,45,8241.75,2023,6,183.15
5412,304,2024-02-12,34,28002.74,2024,2,823.61
5413,43,2024-10-18,27,14861.07,2024,10,550.41
5414,499,2023-12-03,47,8772.55,2023,12,186.64999999999998
5415,78,2024-02-04,15,6670.05,2024,2,444.67
5416,45,2023-07-19,21,13292.79,2023,7,632.99
5417,245,2024-03-22,34,18097.18,2024,3,532.27
5418,2,2023-06-01,29,18962.81,2023,6,653.8900000000001
5419,123,2024-03-18,30,22642.8,2024,3,754.76
5420,50,2023-01-06,11,5299.25,2023,1,481.75
5421,442,2024-03-16,28,22105.44,2024,3,789.4799999999999
5422,258,2024-02-26,40,14944.0,2024,2,373.6
5423,4,2024-06-18,24,18869.04,2024,6,786.21
5424,465,2023-01-19,38,7421.78,2023,1,195.31
5425,386,2023-04-21,12,3899.04,2023,4,324.92
5426,267,2024-07-22,28,4515.56,2024,7,161.27
5427,293,2024-10-09,32,3993.92,2024,10,124.81
5428,279,2024-02-25,2,1485.1,2024,2,742.55
5429,346,2023-06-10,31,11137.37,2023,6,359.27000000000004
5430,173,2024-11-19,14,10993.92,2024,11,785.28
5431,376,2023-01-28,22,14784.44,2023,1,672.02
5432,206,2023-01-08,38,13453.14,2023,1,354.03
5433,167,2023-05-02,10,6454.5,2023,5,645.45
5434,479,2023-01-21,3,599.64,2023,1,199.88
5435,314,2023-09-03,48,29951.04,2023,9,623.98
5436,68,2024-03-22,49,32006.71875,2024,3,718.2299999999999
5437,396,2024-02-03,33,12680.58,2024,2,384.26
5438,367,2023-04-19,15,4772.25,2023,4,318.15
5439,140,2024-05-14,19,10268.93,2024,5,540.47
5440,364,2023-09-11,25,9526.5,2023,9,381.06
5441,322,2024-09-30,5,3386.65,2024,9,677.33
5442,133,2023-09-09,1,493.53,2023,9,493.53
5443,437,2024-07-28,35,13545.0,2024,7,387.0
5444,454,2024-09-07,6,1404.84,2024,9,234.14
5445,269,2024-07-28,46,9246.46,2024,7,201.01
5446,462,2024-10-31,28,10979.08,2024,10,392.11
5447,48,2024-01-28,4,545.96,2024,1,136.49
5448,210,2024-10-04,4,2187.4,2024,10,546.85
5449,85,2024-02-18,6,681.84,2024,2,113.64
5450,319,2024-11-27,46,32006.71875,2024,11,836.1300000000001
5451,144,2024-01-27,26,8617.44,2024,1,331.44
5452,17,2024-01-13,29,16956.88,2024,1,584.72
5453,109,2023-07-14,5,2172.6,2023,7,434.52
5454,198,2023-06-13,5,482.2,2023,6,96.44
5455,349,2024-03-03,38,6541.7,2024,3,172.15
5456,490,2024-03-05,22,11907.72,2024,3,541.26
5457,292,2024-07-18,24,6003.84,2024,7,250.16
5458,244,2023-02-11,2,1557.02,2023,2,778.51
5459,273,2024-08-11,48,17802.72,2024,8,370.89000000000004
5460,416,2024-08-30,25,9405.5,2024,8,376.22
5461,268,2023-08-11,17,4159.05,2023,8,244.65
5462,386,2023-07-07,1,324.92,2023,7,324.92
5463,369,2024-09-21,42,6776.28,2024,9,161.34
5464,129,2024-03-23,48,24393.6,2024,3,508.2
5465,25,2023-07-31,32,10832.64,2023,7,338.52
5466,364,2023-05-21,8,3048.48,2023,5,381.06
5467,377,2024-08-12,36,17308.8,2024,8,480.79999999999995
5468,80,2023-04-14,30,18109.5,2023,4,603.65
5469,72,2024-08-18,4,2397.52,2024,8,599.38
5470,282,2023-03-08,8,4938.32,2023,3,617.29
5471,321,2024-08-26,21,2449.44,2024,8,116.64
5472,100,2023-03-24,46,20432.28,2023,3,444.17999999999995
5473,247,2023-11-11,11,7622.01,2023,11,692.91
5474,311,2024-03-14,21,7148.19,2024,3,340.39
5475,344,2024-09-29,37,26516.42,2024,9,716.66
5476,244,2024-06-22,14,10899.14,2024,6,778.51
5477,136,2023-09-08,45,11867.4,2023,9,263.71999999999997
5478,106,2024-05-07,24,17237.76,2024,5,718.2399999999999
5479,44,2023-05-29,26,14940.9,2023,5,574.65
5480,1,2024-03-07,49,17788.47,2024,3,363.03000000000003
5481,452,2024-10-07,22,16336.32,2024,10,742.56
5482,364,2023-12-02,35,13337.1,2023,12,381.06
5483,323,2023-02-08,19,8510.29,2023,2,447.91
5484,211,2023-05-04,27,11980.71,2023,5,443.72999999999996
5485,174,2023-01-16,32,22247.68,2023,1,695.24
5486,483,2023-04-23,21,13723.29,2023,4,653.49
5487,121,2023-11-29,8,6828.48,2023,11,853.56
5488,61,2023-04-04,44,22864.6,2023,4,519.65
5489,241,2024-10-13,18,4198.14,2024,10,233.23000000000002
5490,228,2023-10-18,32,7098.24,2023,10,221.82
5491,276,2023-10-22,19,5501.45,2023,10,289.55
5492,172,2024-07-08,26,10386.22,2024,7,399.46999999999997
5493,103,2024-04-14,49,29550.43,2024,4,603.07
5494,237,2023-09-14,17,4330.75,2023,9,254.75
5495,199,2023-10-14,10,1556.0,2023,10,155.6
5496,268,2023-08-30,24,5871.6,2023,8,244.65
5497,100,2023-01-18,14,6218.52,2023,1,444.18
5498,74,2024-01-02,47,31695.86,2024,1,674.38
5499,202,2023-05-09,32,5054.72,2023,5,157.96
5500,206,2023-10-24,7,2478.21,2023,10,354.03000000000003
5501,48,2023-06-21,6,818.94,2023,6,136.49
5502,315,2024-02-07,9,4765.32,2024,2,529.48
5503,25,2024-01-25,30,10155.6,2024,1,338.52000000000004
5504,289,2024-04-20,50,12135.0,2024,4,242.7
5505,218,2024-04-26,32,15811.84,2024,4,494.12
5506,39,2024-05-16,32,3850.24,2024,5,120.32
5507,168,2023-07-30,24,6808.32,2023,7,283.68
5508,434,2024-05-21,49,18585.21,2024,5,379.28999999999996
5509,362,2024-01-01,31,17571.73,2024,1,566.83
5510,401,2024-07-09,26,9901.84,2024,7,380.84000000000003
5511,207,2023-11-17,24,10735.92,2023,11,447.33
5512,418,2024-11-16,44,10924.32,2024,11,248.28
5513,158,2023-10-16,21,10896.69,2023,10,518.89
5514,310,2024-10-27,33,15436.74,2024,10,467.78
5515,359,2023-10-05,34,5473.66,2023,10,160.99
5516,6,2023-09-15,11,848.21,2023,9,77.11
5517,54,2024-05-06,30,11654.1,2024,5,388.47
5518,140,2024-01-11,19,10268.93,2024,1,540.47
5519,86,2024-05-16,26,6701.5,2024,5,257.75
5520,488,2024-09-04,20,4694.4,2024,9,234.71999999999997
5521,160,2024-03-24,26,6788.6,2024,3,261.1
5522,364,2023-12-19,6,2286.36,2023,12,381.06
5523,71,2024-03-16,30,3414.6,2024,3,113.82
5524,26,2023-10-25,34,23304.62,2023,10,685.43
5525,264,2024-03-09,25,5021.25,2024,3,200.85
5526,106,2024-04-03,8,5745.92,2024,4,718.24
5527,256,2023-06-22,30,11065.5,2023,6,368.85
5528,347,2023-11-20,23,18457.27,2023,11,802.49
5529,170,2024-03-30,29,15648.4,2024,3,539.6
5530,493,2023-05-04,19,9341.73,2023,5,491.66999999999996
5531,278,2023-08-01,29,19432.9,2023,8,670.1
5532,229,2023-10-21,2,1212.5,2023,10,606.25
5533,296,2024-08-28,42,23309.58,2024,8,554.99
5534,153,2024-05-22,5,3997.65,2024,5,799.53
5535,362,2024-04-23,1,566.83,2024,4,566.83
5536,318,2023-05-28,7,3617.53,2023,5,516.7900000000001
5537,299,2024-04-06,15,7190.85,2024,4,479.39000000000004
5538,310,2023-10-15,23,10758.94,2023,10,467.78000000000003
5539,130,2023-12-08,15,11680.2,2023,12,778.6800000000001
5540,86,2024-07-27,44,11341.0,2024,7,257.75
5541,432,2024-11-28,36,8372.88,2024,11,232.57999999999998
5542,454,2023-10-09,42,9833.88,2023,10,234.14
5543,186,2023-01-05,19,2667.98,2023,1,140.42
5544,454,2024-01-28,4,936.56,2024,1,234.14
5545,346,2024-06-15,6,2155.62,2024,6,359.27
5546,362,2023-03-19,48,27207.84,2023,3,566.83
5547,258,2023-06-30,30,11208.0,2023,6,373.6
5548,369,2024-11-02,32,5162.88,2024,11,161.34
5549,121,2023-08-07,44,32006.71875,2023,8,853.56
5550,222,2023-06-25,21,9488.64,2023,6,451.84
5551,351,2023-07-01,31,13093.16,2023,7,422.36
5552,325,2024-01-25,35,5684.35,2024,1,162.41
5553,83,2024-02-16,42,21514.92,2024,2,512.26
5554,347,2024-01-16,45,32006.71875,2024,1,802.49
5555,33,2023-05-17,19,2174.93,2023,5,114.46999999999998
5556,369,2023-12-07,22,3549.48,2023,12,161.34
5557,140,2024-02-04,39,21078.33,2024,2,540.47
5558,22,2023-03-15,34,15563.84,2023,3,457.76
5559,315,2024-06-25,14,7412.72,2024,6,529.48
5560,2,2023-11-22,9,5885.01,2023,11,653.89
5561,338,2023-05-15,28,8063.72,2023,5,287.99
5562,393,2023-04-17,4,390.84,2023,4,97.71
5563,9,2024-08-20,37,11138.11,2024,8,301.03000000000003
5564,289,2023-10-17,40,9708.0,2023,10,242.7
5565,463,2024-03-19,35,13220.55,2024,3,377.72999999999996
5566,162,2023-01-07,24,1968.72,2023,1,82.03
5567,233,2024-03-31,49,7749.35,2024,3,158.15
5568,468,2024-10-03,13,8303.23,2024,10,638.7099999999999
5569,385,2024-05-23,38,14877.38,2024,5,391.51
5570,420,2024-02-03,35,2361.8,2024,2,67.48
5571,103,2024-08-17,18,10855.26,2024,8,603.07
5572,164,2023-06-16,22,11399.52,2023,6,518.16
5573,91,2023-04-28,26,6196.58,2023,4,238.32999999999998
5574,242,2023-06-07,31,9419.04,2023,6,303.84000000000003
5575,273,2023-06-16,49,18173.61,2023,6,370.89
5576,69,2023-07-07,3,265.95,2023,7,88.64999999999999
5577,118,2024-07-26,13,1867.19,2024,7,143.63
5578,243,2024-07-23,24,3391.44,2024,7,141.31
5579,475,2023-07-07,46,25119.22,2023,7,546.07
5580,450,2023-11-23,34,20383.34,2023,11,599.51
5581,127,2024-06-17,42,4404.54,2024,6,104.87
5582,137,2024-06-28,11,3445.2,2024,6,313.2
5583,20,2024-02-11,9,5444.46,2024,2,604.94
5584,359,2024-03-08,15,2414.85,2024,3,160.98999999999998
5585,399,2023-05-26,14,6284.46,2023,5,448.89
5586,145,2023-07-27,7,948.15,2023,7,135.45
5587,269,2024-06-25,4,804.04,2024,6,201.01
5588,400,2023-10-15,17,3553.17,2023,10,209.01
5589,392,2024-01-09,2,1049.38,2024,1,524.69
5590,424,2024-03-21,26,16913.26,2024,3,650.51
5591,230,2023-11-17,22,14919.08,2023,11,678.14
5592,394,2023-01-01,50,29204.5,2023,1,584.09
5593,333,2023-04-11,7,2355.15,2023,4,336.45
5594,215,2023-10-08,17,1653.08,2023,10,97.24
5595,54,2024-09-18,6,2330.82,2024,9,388.47
5596,454,2024-03-02,20,4682.8,2024,3,234.14000000000001
5597,172,2024-10-27,34,13581.98,2024,10,399.46999999999997
5598,169,2023-01-01,25,9689.25,2023,1,387.57
5599,388,2024-03-25,16,9503.84,2024,3,593.99
5600,363,2023-11-29,17,1335.52,2023,11,78.56
5601,32,2023-05-26,21,3039.54,2023,5,144.74
5602,173,2024-10-08,8,6282.24,2024,10,785.28
5603,83,2023-01-24,28,14343.28,2023,1,512.26
5604,44,2024-02-25,33,18963.45,2024,2,574.65
5605,159,2023-02-05,4,2530.04,2023,2,632.51
5606,189,2024-08-05,15,2978.7,2024,8,198.57999999999998
5607,37,2023-11-09,38,17759.68,2023,11,467.36
5608,433,2024-05-27,9,4405.86,2024,5,489.53999999999996
5609,449,2024-09-22,12,1655.16,2024,9,137.93
5610,178,2023-01-10,49,14415.31,2023,1,294.19
5611,431,2023-10-10,47,7125.67,2023,10,151.61
5612,425,2024-02-28,4,1078.12,2024,2,269.53
5613,467,2023-03-20,25,14314.0,2023,3,572.56
5614,40,2023-02-13,40,30281.6,2023,2,757.04
5615,463,2023-11-08,5,1888.65,2023,11,377.73
5616,426,2024-06-16,44,15180.88,2024,6,345.02
5617,463,2024-11-01,50,18886.5,2024,11,377.73
5618,343,2024-04-19,28,7166.6,2024,4,255.95000000000002
5619,293,2024-05-06,50,6240.5,2024,5,124.81
5620,38,2024-08-07,22,2945.58,2024,8,133.89
5621,171,2024-11-05,50,13995.0,2024,11,279.9
5622,276,2023-07-17,4,1158.2,2023,7,289.55
5623,268,2024-06-15,30,7339.5,2024,6,244.65
5624,310,2023-07-29,15,7016.7,2023,7,467.78
5625,340,2023-01-15,35,10823.4,2023,1,309.24
5626,195,2023-06-18,16,7469.44,2023,6,466.84
5627,118,2023-06-10,14,2010.82,2023,6,143.63
5628,231,2024-01-27,14,4899.02,2024,1,349.93
5629,280,2023-07-20,41,9566.53,2023,7,233.33
5630,276,2023-05-12,4,1158.2,2023,5,289.55
5631,293,2023-10-04,6,748.86,2023,10,124.81
5632,384,2023-11-05,47,32006.71875,2023,11,693.0799999999999
5633,190,2023-03-17,12,6455.64,2023,3,537.97
5634,264,2024-01-14,23,4619.55,2024,1,200.85
5635,1,2023-11-19,26,9438.78,2023,11,363.03000000000003
5636,235,2024-06-29,21,10406.76,2024,6,495.56
5637,137,2023-10-04,10,3132.0,2023,10,313.2
5638,225,2023-02-07,19,6141.56,2023,2,323.24
5639,485,2023-10-19,33,18876.33,2023,10,572.0100000000001
5640,169,2024-01-03,9,3488.13,2024,1,387.57
5641,10,2024-08-04,28,18195.52,2024,8,649.84
5642,302,2024-11-28,49,7547.96,2024,11,154.04
5643,71,2024-03-29,1,113.82,2024,3,113.82
5644,474,2024-09-22,45,9322.2,2024,9,207.16000000000003
5645,256,2024-06-16,4,1475.4,2024,6,368.85
5646,487,2023-06-16,4,675.32,2023,6,168.83
5647,278,2024-08-27,9,6030.9,2024,8,670.0999999999999
5648,256,2023-12-27,20,7377.0,2023,12,368.85
5649,405,2023-02-11,40,30645.6,2023,2,766.14
5650,26,2024-07-03,49,32006.71875,2024,7,685.43
5651,164,2023-12-02,16,8290.56,2023,12,518.16
5652,270,2024-05-15,31,25148.75,2024,5,811.25
5653,43,2023-06-29,23,12659.43,2023,6,550.41
5654,416,2023-11-08,35,13167.7,2023,11,376.22
5655,170,2023-04-13,6,3237.6,2023,4,539.6
5656,465,2023-01-27,3,585.93,2023,1,195.30999999999997
5657,285,2024-11-08,29,14368.92,2024,11,495.48
5658,417,2024-08-20,40,3728.8,2024,8,93.22
5659,5,2024-07-26,17,6470.03,2024,7,380.59
5660,487,2024-05-06,16,2701.28,2024,5,168.83
5661,377,2024-02-25,25,12020.0,2024,2,480.8
5662,404,2024-11-07,50,32006.71875,2024,11,656.99
5663,18,2023-03-28,24,11974.8,2023,3,498.95
5664,191,2024-09-03,50,10315.0,2024,9,206.3
5665,434,2023-06-18,6,2275.74,2023,6,379.28999999999996
5666,33,2024-10-31,32,3663.04,2024,10,114.47
5667,127,2023-06-22,35,3670.45,2023,6,104.86999999999999
5668,7,2023-04-04,41,25424.1,2023,4,620.0999999999999
5669,470,2024-07-09,40,8994.8,2024,7,224.86999999999998
5670,398,2024-08-04,29,21903.7,2024,8,755.3000000000001
5671,270,2023-08-07,9,7301.25,2023,8,811.25
5672,413,2024-05-30,28,18187.4,2024,5,649.5500000000001
5673,129,2023-05-03,33,16770.6,2023,5,508.19999999999993
5674,107,2023-04-26,16,10310.56,2023,4,644.41
5675,81,2023-08-29,44,14156.12,2023,8,321.73
5676,433,2024-11-01,6,2937.24,2024,11,489.53999999999996
5677,427,2024-10-13,7,4264.26,2024,10,609.1800000000001
5678,173,2024-11-14,49,32006.71875,2024,11,785.28
5679,19,2024-04-24,20,13982.4,2024,4,699.12
5680,434,2023-04-16,24,9102.96,2023,4,379.28999999999996
5681,266,2024-06-25,16,2944.16,2024,6,184.01
5682,170,2023-02-21,15,8094.0,2023,2,539.6
5683,101,2023-02-12,38,12399.02,2023,2,326.29
5684,317,2023-09-07,39,6580.08,2023,9,168.72
5685,93,2023-04-11,17,6228.97,2023,4,366.41
5686,343,2023-10-04,3,767.85,2023,10,255.95000000000002
5687,302,2024-02-18,33,5083.32,2024,2,154.04
5688,250,2023-10-10,36,17875.08,2023,10,496.53000000000003
5689,340,2023-11-25,16,4947.84,2023,11,309.24
5690,188,2023-10-08,28,4437.44,2023,10,158.48
5691,53,2023-12-28,18,2613.24,2023,12,145.17999999999998
5692,267,2023-01-16,4,645.08,2023,1,161.27
5693,24,2023-01-27,37,13348.12,2023,1,360.76000000000005
5694,118,2024-06-21,18,2585.34,2024,6,143.63
5695,137,2024-05-20,1,313.2,2024,5,313.2
5696,471,2023-04-13,42,24441.9,2023,4,581.95
5697,80,2024-01-18,41,24749.65,2024,1,603.6500000000001
5698,389,2023-06-14,20,3423.0,2023,6,171.15
5699,274,2023-08-06,2,1499.82,2023,8,749.91
5700,266,2024-08-15,19,3496.19,2024,8,184.01
5701,262,2023-05-25,2,516.06,2023,5,258.03
5702,203,2023-08-24,3,562.2,2023,8,187.4
5703,336,2023-09-19,41,25399.09,2023,9,619.49
5704,86,2023-12-10,30,7732.5,2023,12,257.75
5705,44,2023-06-24,26,14940.9,2023,6,574.65
5706,406,2024-11-29,30,23526.6,2024,11,784.2199999999999
5707,317,2023-02-26,41,6917.52,2023,2,168.72
5708,216,2023-06-22,27,8138.61,2023,6,301.43
5709,326,2024-03-25,24,13357.2,2024,3,556.5500000000001
5710,420,2024-01-19,8,539.84,2024,1,67.48
5711,371,2024-07-02,17,3044.36,2024,7,179.08
5712,372,2024-03-02,33,9239.01,2024,3,279.97
5713,49,2024-08-08,2,1247.38,2024,8,623.69
5714,82,2024-10-24,21,8691.27,2024,10,413.87
5715,309,2024-07-29,8,4566.24,2024,7,570.78
5716,243,2024-07-23,11,1554.41,2024,7,141.31
5717,293,2024-01-01,19,2371.39,2024,1,124.80999999999999
5718,472,2024-01-19,3,1049.43,2024,1,349.81
5719,268,2024-01-18,48,11743.2,2024,1,244.65
5720,475,2024-02-16,25,13651.75,2024,2,546.07
5721,119,2023-05-21,40,20545.2,2023,5,513.63
5722,303,2023-01-30,38,4455.12,2023,1,117.24
5723,495,2023-09-06,3,796.02,2023,9,265.34
5724,85,2023-09-01,14,1590.96,2023,9,113.64
5725,123,2024-05-07,31,23397.56,2024,5,754.76
5726,40,2023-12-16,9,6813.36,2023,12,757.04
5727,283,2024-01-12,8,4725.28,2024,1,590.66
5728,133,2023-04-18,49,24182.97,2023,4,493.53000000000003
5729,446,2024-10-18,6,4255.86,2024,10,709.31
5730,477,2023-03-12,41,3609.23,2023,3,88.03
5731,112,2023-08-16,7,3766.56,2023,8,538.08
5732,70,2024-11-16,39,32006.71875,2024,11,857.17
5733,197,2024-11-21,32,7286.4,2024,11,227.7
5734,433,2023-07-08,13,6364.02,2023,7,489.54
5735,102,2024-01-29,35,23880.85,2024,1,682.31
5736,425,2023-06-08,25,6738.25,2023,6,269.53
5737,6,2023-07-04,11,848.21,2023,7,77.11
5738,89,2023-06-13,13,5569.07,2023,6,428.39
5739,135,2023-04-16,1,606.97,2023,4,606.97
5740,216,2023-04-19,36,10851.48,2023,4,301.43
5741,331,2024-06-29,44,20410.72,2024,6,463.88000000000005
5742,46,2023-04-07,8,5415.2,2023,4,676.9
5743,467,2023-10-30,22,12596.32,2023,10,572.56
5744,261,2024-06-23,50,22599.5,2024,6,451.99
5745,491,2023-03-13,11,6066.17,2023,3,551.47
5746,386,2023-04-08,6,1949.52,2023,4,324.92
5747,179,2024-03-22,38,16302.0,2024,3,429.0
5748,500,2023-04-23,24,1933.44,2023,4,80.56
5749,368,2024-09-02,8,4615.28,2024,9,576.91
5750,380,2024-01-20,33,15743.97,2024,1,477.09
5751,484,2023-12-08,41,7455.85,2023,12,181.85000000000002
5752,401,2023-11-29,28,10663.52,2023,11,380.84000000000003
5753,415,2024-06-21,31,14852.41,2024,6,479.11
5754,122,2023-06-21,37,28292.42,2023,6,764.66
5755,181,2024-04-08,17,6699.53,2024,4,394.09
5756,491,2023-12-13,46,25367.62,2023,12,551.47
5757,276,2023-12-02,17,4922.35,2023,12,289.55
5758,206,2023-09-01,41,14515.23,2023,9,354.03
5759,447,2024-04-07,46,22758.04,2024,4,494.74
5760,3,2023-05-13,43,12120.84,2023,5,281.88
5761,285,2024-03-18,33,16350.84,2024,3,495.48
5762,37,2024-06-15,41,19161.76,2024,6,467.35999999999996
5763,96,2023-01-07,34,3704.3,2023,1,108.95
5764,316,2023-02-16,20,15576.8,2023,2,778.8399999999999
5765,220,2024-07-19,4,1022.96,2024,7,255.74
5766,213,2023-12-25,40,27574.8,2023,12,689.37
5767,48,2023-04-11,17,2320.33,2023,4,136.49
5768,458,2024-04-13,45,5569.2,2024,4,123.75999999999999
5769,109,2023-06-02,10,4345.2,2023,6,434.52
5770,399,2024-03-30,46,20648.94,2024,3,448.89
5771,285,2024-05-17,33,16350.84,2024,5,495.48
5772,396,2024-09-06,47,18060.22,2024,9,384.26000000000005
5773,117,2024-02-22,16,13833.92,2024,2,864.62
5774,353,2024-11-17,37,6717.35,2024,11,181.55
5775,281,2024-11-11,24,4810.8,2024,11,200.45000000000002
5776,410,2024-05-05,6,4455.12,2024,5,742.52
5777,226,2024-08-12,28,15632.96,2024,8,558.3199999999999
5778,130,2024-09-30,41,31925.88,2024,9,778.6800000000001
5779,471,2023-11-10,29,16876.55,2023,11,581.9499999999999
5780,478,2024-07-18,29,6762.51,2024,7,233.19
5781,24,2023-01-26,5,1803.8,2023,1,360.76
5782,239,2023-04-08,21,2100.84,2023,4,100.04
5783,3,2023-04-23,39,10993.32,2023,4,281.88
5784,55,2024-10-30,12,999.48,2024,10,83.29
5785,383,2024-04-30,48,8825.28,2024,4,183.86
5786,177,2024-10-17,43,15535.47,2024,10,361.28999999999996
5787,486,2023-11-02,13,2612.48,2023,11,200.96
5788,143,2024-04-01,24,13637.76,2024,4,568.24
5789,115,2023-09-05,48,13778.88,2023,9,287.06
5790,191,2023-11-02,31,6395.3,2023,11,206.3
5791,331,2024-02-18,27,12524.76,2024,2,463.88
5792,246,2024-11-05,24,13613.04,2024,11,567.21
5793,343,2024-05-14,33,8446.35,2024,5,255.95000000000002
5794,79,2023-04-26,40,18668.0,2023,4,466.7
5795,229,2024-09-03,40,24250.0,2024,9,606.25
5796,339,2023-03-18,13,5777.46,2023,3,444.42
5797,296,2023-09-12,7,3884.93,2023,9,554.99
5798,452,2023-10-22,8,5940.48,2023,10,742.56
5799,315,2024-05-13,33,17472.84,2024,5,529.48
5800,344,2024-10-23,20,14333.2,2024,10,716.6600000000001
5801,372,2024-04-20,4,1119.88,2024,4,279.97
5802,331,2024-05-01,7,3247.16,2024,5,463.88
5803,220,2023-01-10,21,5370.54,2023,1,255.74
5804,177,2023-07-30,39,14090.31,2023,7,361.28999999999996
5805,330,2024-11-11,39,21736.65,2024,11,557.35
5806,481,2024-03-20,27,2832.03,2024,3,104.89
5807,204,2024-01-14,14,4699.38,2024,1,335.67
5808,245,2024-06-13,31,16500.37,2024,6,532.27
5809,154,2023-05-22,43,14044.23,2023,5,326.61
5810,60,2023-10-22,33,17634.87,2023,10,534.39
5811,180,2023-03-14,18,11079.9,2023,3,615.55
5812,114,2023-12-07,11,1194.49,2023,12,108.59
5813,158,2024-09-29,28,14528.92,2024,9,518.89
5814,189,2023-05-30,40,7943.2,2023,5,198.57999999999998
5815,226,2024-04-30,48,26799.36,2024,4,558.32
5816,210,2024-06-07,26,14218.1,2024,6,546.85
5817,433,2024-07-12,23,11259.42,2024,7,489.54
5818,65,2024-05-12,39,11361.48,2024,5,291.32
5819,496,2024-11-28,25,15291.75,2024,11,611.67
5820,447,2023-04-06,41,20284.34,2023,4,494.74
5821,64,2023-06-13,33,10200.3,2023,6,309.09999999999997
5822,182,2023-06-16,3,1025.82,2023,6,341.94
5823,176,2023-06-17,40,30030.8,2023,6,750.77
5824,94,2024-04-14,50,13115.0,2024,4,262.3
5825,210,2023-07-21,14,7655.9,2023,7,546.85
5826,377,2024-10-02,1,480.8,2024,10,480.8
5827,202,2024-04-27,29,4580.84,2024,4,157.96
5828,370,2024-11-06,10,7394.6,2024,11,739.46
5829,261,2024-05-14,17,7683.83,2024,5,451.99
5830,109,2024-05-28,32,13904.64,2024,5,434.52
5831,455,2024-07-27,23,2659.95,2024,7,115.64999999999999
5832,499,2024-03-31,26,4852.9,2024,3,186.64999999999998
5833,401,2023-02-09,38,14471.92,2023,2,380.84
5834,400,2023-10-02,17,3553.17,2023,10,209.01
5835,283,2024-11-18,32,18901.12,2024,11,590.66
5836,113,2024-05-04,48,5481.6,2024,5,114.2
5837,312,2023-06-15,25,9865.5,2023,6,394.62
5838,65,2024-09-24,49,14274.68,2024,9,291.32
5839,24,2023-12-01,1,360.76,2023,12,360.76
5840,101,2024-04-07,24,7830.96,2024,4,326.29
5841,386,2023-10-11,3,974.76,2023,10,324.92
5842,226,2024-04-11,45,25124.4,2024,4,558.32
5843,96,2024-10-11,23,2505.85,2024,10,108.95
5844,390,2024-09-22,6,2409.3,2024,9,401.55
5845,40,2023-07-25,32,24225.28,2023,7,757.04
5846,77,2023-04-29,24,17477.28,2023,4,728.2199999999999
5847,261,2023-06-04,34,15367.66,2023,6,451.99
5848,338,2024-01-18,23,6623.77,2024,1,287.99
5849,67,2024-03-08,2,463.86,2024,3,231.93
5850,214,2023-06-29,22,15815.8,2023,6,718.9
5851,356,2024-02-19,40,17345.2,2024,2,433.63
5852,421,2023-05-14,44,15168.12,2023,5,344.73
5853,235,2024-04-01,5,2477.8,2024,4,495.56000000000006
5854,332,2024-03-21,5,1738.95,2024,3,347.79
5855,23,2023-03-27,14,1546.16,2023,3,110.44000000000001
5856,197,2023-06-18,8,1821.6,2023,6,227.7
5857,244,2023-04-26,45,32006.71875,2023,4,778.51
5858,169,2023-09-05,33,12789.81,2023,9,387.57
5859,137,2024-04-07,37,11588.4,2024,4,313.2
5860,370,2024-11-18,12,8873.52,2024,11,739.46
5861,224,2023-02-09,49,16199.89,2023,2,330.61
5862,359,2023-12-07,36,5795.64,2023,12,160.99
5863,41,2024-01-07,21,7296.87,2024,1,347.46999999999997
5864,51,2023-10-04,9,2829.87,2023,10,314.43
5865,215,2024-07-06,12,1166.88,2024,7,97.24000000000001
5866,461,2023-06-07,32,14402.24,2023,6,450.07
5867,214,2024-11-14,4,2875.6,2024,11,718.9
5868,450,2024-11-05,18,10791.18,2024,11,599.51
5869,93,2023-04-08,26,9526.66,2023,4,366.40999999999997
5870,447,2024-07-26,10,4947.4,2024,7,494.73999999999995
5871,306,2024-10-02,38,23111.98,2024,10,608.21
5872,359,2023-10-29,27,4346.73,2023,10,160.98999999999998
5873,344,2023-03-04,4,2866.64,2023,3,716.66
5874,208,2024-09-02,10,4661.2,2024,9,466.12
5875,83,2024-06-09,15,7683.9,2024,6,512.26
