Sale_ID,Product_ID,Sale_Date,Quantity,Revenue
5576,69,2023-07-07,3,265.95
5577,118,2024-07-26,13,1867.19
5578,243,2024-07-23,24,3391.44
5579,475,2023-07-07,46,25119.22
5580,450,2023-11-23,34,20383.34
5581,127,2024-06-17,42,4404.54
5582,137,2024-06-28,11,3445.2
5583,20,2024-02-11,9,5444.46
5584,359,2024-03-08,15,2414.85
5585,399,2023-05-26,14,6284.46
5586,145,2023-07-27,7,948.15
5587,269,2024-06-25,4,804.04
5588,400,2023-10-15,17,3553.17
5589,392,2024-01-09,2,1049.38
5590,424,2024-03-21,26,16913.26
5591,230,2023-11-17,22,14919.08
5592,394,2023-01-01,50,29204.5
5593,333,2023-04-11,7,2355.15
5594,215,2023-10-08,17,1653.08
5595,54,2024-09-18,6,2330.82
5596,454,2024-03-02,20,4682.8
5597,172,2024-10-27,34,13581.98
5598,169,2023-01-01,25,9689.25
5599,388,2024-03-25,16,9503.84
5600,363,2023-11-29,17,1335.52
5601,32,2023-05-26,21,3039.54
5602,173,2024-10-08,8,6282.24
5603,83,2023-01-24,28,14343.28
5604,44,2024-02-25,33,18963.45
5605,159,2023-02-05,4,2530.04
5606,189,2024-08-05,15,2978.7
5607,37,2023-11-09,38,17759.68
5608,433,2024-05-27,9,4405.86
5609,449,2024-09-22,12,1655.16
5610,178,2023-01-10,49,14415.31
5611,431,2023-10-10,47,7125.67
5612,425,2024-02-28,4,1078.12
5613,467,2023-03-20,25,14314.0
5614,40,2023-02-13,40,30281.6
5615,463,2023-11-08,5,1888.65
5616,426,2024-06-16,44,15180.88
5617,463,2024-11-01,50,18886.5
5618,343,2024-04-19,28,7166.6
5619,293,2024-05-06,50,6240.5
5620,38,2024-08-07,22,2945.58
5621,171,2024-11-05,50,13995.0
5622,276,2023-07-17,4,1158.2
5623,268,2024-06-15,30,7339.5
5624,310,2023-07-29,15,7016.7
5625,340,2023-01-15,35,10823.4
5626,195,2023-06-18,16,7469.44
5627,118,2023-06-10,14,2010.82
5628,231,2024-01-27,14,4899.02
5629,280,2023-07-20,41,9566.53
5630,276,2023-05-12,4,1158.2
5631,293,2023-10-04,6,748.86
5632,384,2023-11-05,47,32574.76
5633,190,2023-03-17,12,6455.64
5634,264,2024-01-14,23,4619.55
5635,1,2023-11-19,26,9438.78
5636,235,2024-06-29,21,10406.76
5637,137,2023-10-04,10,3132.0
5638,225,2023-02-07,19,6141.56
5639,485,2023-10-19,33,18876.33
5640,169,2024-01-03,9,3488.13
5641,10,2024-08-04,28,18195.52
5642,302,2024-11-28,49,7547.96
5643,71,2024-03-29,1,113.82
5644,474,2024-09-22,45,9322.2
5645,256,2024-06-16,4,1475.4
5646,487,2023-06-16,4,675.32
5647,278,2024-08-27,9,6030.9
5648,256,2023-12-27,20,7377.0
5649,405,2023-02-11,40,30645.6
5650,26,2024-07-03,49,33586.07
5651,164,2023-12-02,16,8290.56
5652,270,2024-05-15,31,25148.75
5653,43,2023-06-29,23,12659.43
5654,416,2023-11-08,35,13167.7
5655,170,2023-04-13,6,3237.6
5656,465,2023-01-27,3,585.93
5657,285,2024-11-08,29,14368.92
5658,417,2024-08-20,40,3728.8
5659,5,2024-07-26,17,6470.03
5660,487,2024-05-06,16,2701.28
5661,377,2024-02-25,25,12020.0
5662,404,2024-11-07,50,32849.5
5663,18,2023-03-28,24,11974.8
5664,191,2024-09-03,50,10315.0
5665,434,2023-06-18,6,2275.74
5666,33,2024-10-31,32,3663.04
5667,127,2023-06-22,35,3670.45
5668,7,2023-04-04,41,25424.1
5669,470,2024-07-09,40,8994.8
5670,398,2024-08-04,29,21903.7
5671,270,2023-08-07,9,7301.25
5672,413,2024-05-30,28,18187.4
5673,129,2023-05-03,33,16770.6
5674,107,2023-04-26,16,10310.56
5675,81,2023-08-29,44,14156.12
5676,433,2024-11-01,6,2937.24
5677,427,2024-10-13,7,4264.26
5678,173,2024-11-14,49,38478.72
5679,19,2024-04-24,20,13982.4
5680,434,2023-04-16,24,9102.96
5681,266,2024-06-25,16,2944.16
5682,170,2023-02-21,15,8094.0
5683,101,2023-02-12,38,12399.02
5684,317,2023-09-07,39,6580.08
5685,93,2023-04-11,17,6228.97
5686,343,2023-10-04,3,767.85
5687,302,2024-02-18,33,5083.32
5688,250,2023-10-10,36,17875.08
5689,340,2023-11-25,16,4947.84
5690,188,2023-10-08,28,4437.44
5691,53,2023-12-28,18,2613.24
5692,267,2023-01-16,4,645.08
5693,24,2023-01-27,37,13348.12
5694,118,2024-06-21,18,2585.34
5695,137,2024-05-20,1,313.2
5696,471,2023-04-13,42,24441.9
5697,80,2024-01-18,41,24749.65
5698,389,2023-06-14,20,3423.0
5699,274,2023-08-06,2,1499.82
5700,266,2024-08-15,19,3496.19
5701,262,2023-05-25,2,516.06
5702,203,2023-08-24,3,562.2
5703,336,2023-09-19,41,25399.09
5704,86,2023-12-10,30,7732.5
5705,44,2023-06-24,26,14940.9
5706,406,2024-11-29,30,23526.6
5707,317,2023-02-26,41,6917.52
5708,216,2023-06-22,27,8138.61
5709,326,2024-03-25,24,13357.2
5710,420,2024-01-19,8,539.84
5711,371,2024-07-02,17,3044.36
5712,372,2024-03-02,33,9239.01
5713,49,2024-08-08,2,1247.38
5714,82,2024-10-24,21,8691.27
5715,309,2024-07-29,8,4566.24
5716,243,2024-07-23,11,1554.41
5717,293,2024-01-01,19,2371.39
5718,472,2024-01-19,3,1049.43
5719,268,2024-01-18,48,11743.2
5720,475,2024-02-16,25,13651.75
5721,119,2023-05-21,40,20545.2
5722,303,2023-01-30,38,4455.12
5723,495,2023-09-06,3,796.02
5724,85,2023-09-01,14,1590.96
5725,123,2024-05-07,31,23397.56
5726,40,2023-12-16,9,6813.36
5727,283,2024-01-12,8,4725.28
5728,133,2023-04-18,49,24182.97
5729,446,2024-10-18,6,4255.86
5730,477,2023-03-12,41,3609.23
5731,112,2023-08-16,7,3766.56
5732,70,2024-11-16,39,33429.63
5733,197,2024-11-21,32,7286.4
5734,433,2023-07-08,13,6364.02
5735,102,2024-01-29,35,23880.85
5736,425,2023-06-08,25,6738.25
5737,6,2023-07-04,11,848.21
5738,89,2023-06-13,13,5569.07
5739,135,2023-04-16,1,606.97
5740,216,2023-04-19,36,10851.48
5741,331,2024-06-29,44,20410.72
5742,46,2023-04-07,8,5415.2
5743,467,2023-10-30,22,12596.32
5744,261,2024-06-23,50,22599.5
5745,491,2023-03-13,11,6066.17
5746,386,2023-04-08,6,1949.52
5747,179,2024-03-22,38,16302.0
5748,500,2023-04-23,24,1933.44
5749,368,2024-09-02,8,4615.28
5750,380,2024-01-20,33,15743.97
5751,484,2023-12-08,41,7455.85
5752,401,2023-11-29,28,10663.52
5753,415,2024-06-21,31,14852.41
5754,122,2023-06-21,37,28292.42
5755,181,2024-04-08,17,6699.53
5756,491,2023-12-13,46,25367.62
5757,276,2023-12-02,17,4922.35
5758,206,2023-09-01,41,14515.23
5759,447,2024-04-07,46,22758.04
5760,3,2023-05-13,43,12120.84
5761,285,2024-03-18,33,16350.84
5762,37,2024-06-15,41,19161.76
5763,96,2023-01-07,34,3704.3
5764,316,2023-02-16,20,15576.8
5765,220,2024-07-19,4,1022.96
5766,213,2023-12-25,40,27574.8
5767,48,2023-04-11,17,2320.33
5768,458,2024-04-13,45,5569.2
5769,109,2023-06-02,10,4345.2
5770,399,2024-03-30,46,20648.94
5771,285,2024-05-17,33,16350.84
5772,396,2024-09-06,47,18060.22
5773,117,2024-02-22,16,13833.92
5774,353,2024-11-17,37,6717.35
5775,281,2024-11-11,24,4810.8
5776,410,2024-05-05,6,4455.12
5777,226,2024-08-12,28,15632.96
5778,130,2024-09-30,41,31925.88
5779,471,2023-11-10,29,16876.55
5780,478,2024-07-18,29,6762.51
5781,24,2023-01-26,5,1803.8
5782,239,2023-04-08,21,2100.84
5783,3,2023-04-23,39,10993.32
5784,55,2024-10-30,12,999.48
5785,383,2024-04-30,48,8825.28
5786,177,2024-10-17,43,15535.47
5787,486,2023-11-02,13,2612.48
5788,143,2024-04-01,24,13637.76
5789,115,2023-09-05,48,13778.88
5790,191,2023-11-02,31,6395.3
5791,331,2024-02-18,27,12524.76
5792,246,2024-11-05,24,13613.04
5793,343,2024-05-14,33,8446.35
5794,79,2023-04-26,40,18668.0
5795,229,2024-09-03,40,24250.0
5796,339,2023-03-18,13,5777.46
5797,296,2023-09-12,7,3884.93
5798,452,2023-10-22,8,5940.48
5799,315,2024-05-13,33,17472.84
5800,344,2024-10-23,20,14333.2
5801,372,2024-04-20,4,1119.88
5802,331,2024-05-01,7,3247.16
5803,220,2023-01-10,21,5370.54
5804,177,2023-07-30,39,14090.31
5805,330,2024-11-11,39,21736.65
5806,481,2024-03-20,27,2832.03
5807,204,2024-01-14,14,4699.38
5808,245,2024-06-13,31,16500.37
5809,154,2023-05-22,43,14044.23
5810,60,2023-10-22,33,17634.87
5811,180,2023-03-14,18,11079.9
5812,114,2023-12-07,11,1194.49
5813,158,2024-09-29,28,14528.92
5814,189,2023-05-30,40,7943.2
5815,226,2024-04-30,48,26799.36
5816,210,2024-06-07,26,14218.1
5817,433,2024-07-12,23,11259.42
5818,65,2024-05-12,39,11361.48
5819,496,2024-11-28,25,15291.75
5820,447,2023-04-06,41,20284.34
5821,64,2023-06-13,33,10200.3
5822,182,2023-06-16,3,1025.82
5823,176,2023-06-17,40,30030.8
5824,94,2024-04-14,50,13115.0
5825,210,2023-07-21,14,7655.9
5826,377,2024-10-02,1,480.8
5827,202,2024-04-27,29,4580.84
5828,370,2024-11-06,10,7394.6
5829,261,2024-05-14,17,7683.83
5830,109,2024-05-28,32,13904.64
5831,455,2024-07-27,23,2659.95
5832,499,2024-03-31,26,4852.9
5833,401,2023-02-09,38,14471.92
5834,400,2023-10-02,17,3553.17
5835,283,2024-11-18,32,18901.12
5836,113,2024-05-04,48,5481.6
5837,312,2023-06-15,25,9865.5
5838,65,2024-09-24,49,14274.68
5839,24,2023-12-01,1,360.76
5840,101,2024-04-07,24,7830.96
5841,386,2023-10-11,3,974.76
5842,226,2024-04-11,45,25124.4
5843,96,2024-10-11,23,2505.85
5844,390,2024-09-22,6,2409.3
5845,40,2023-07-25,32,24225.28
5846,77,2023-04-29,24,17477.28
5847,261,2023-06-04,34,15367.66
5848,338,2024-01-18,23,6623.77
5849,67,2024-03-08,2,463.86
5850,214,2023-06-29,22,15815.8
5851,356,2024-02-19,40,17345.2
5852,421,2023-05-14,44,15168.12
5853,235,2024-04-01,5,2477.8
5854,332,2024-03-21,5,1738.95
5855,23,2023-03-27,14,1546.16
5856,197,2023-06-18,8,1821.6
5857,244,2023-04-26,45,35032.95
5858,169,2023-09-05,33,12789.81
5859,137,2024-04-07,37,11588.4
5860,370,2024-11-18,12,8873.52
5861,224,2023-02-09,49,16199.89
5862,359,2023-12-07,36,5795.64
5863,41,2024-01-07,21,7296.87
5864,51,2023-10-04,9,2829.87
5865,215,2024-07-06,12,1166.88
5866,461,2023-06-07,32,14402.24
5867,214,2024-11-14,4,2875.6
5868,450,2024-11-05,18,10791.18
5869,93,2023-04-08,26,9526.66
5870,447,2024-07-26,10,4947.4
5871,306,2024-10-02,38,23111.98
5872,359,2023-10-29,27,4346.73
5873,344,2023-03-04,4,2866.64
5874,208,2024-09-02,10,4661.2
5875,83,2024-06-09,15,7683.9
5876,101,2024-06-21,19,6199.51
5877,268,2024-04-21,25,6116.25
5878,463,2023-09-05,10,3777.3
5879,143,2023-06-23,1,568.24
5880,199,2023-07-21,37,5757.2
5881,374,2023-11-07,35,5192.25
5882,265,2023-08-29,29,7918.16
5883,112,2023-07-26,44,23675.52
5884,77,2024-09-18,45,32769.9
5885,97,2023-09-14,42,36316.56
5886,45,2024-10-17,49,31016.51
5887,157,2024-11-06,27,15660.27
5888,374,2024-01-21,43,6379.05
5889,475,2023-02-10,40,21842.8
5890,201,2024-02-26,4,897.32
5891,34,2023-03-20,11,5480.64
5892,317,2024-01-24,28,4724.16
5893,359,2024-09-04,42,6761.58
5894,145,2023-09-17,47,6366.15
5895,30,2023-11-20,27,18034.11
5896,125,2024-09-26,16,6502.72
5897,49,2024-07-16,28,17463.32
5898,418,2023-02-10,42,10427.76
5899,206,2023-12-27,18,6372.54
5900,314,2023-11-16,30,18719.4
5901,469,2023-03-18,2,777.28
5902,171,2024-08-29,34,9516.6
5903,239,2023-12-13,11,1100.44
5904,65,2024-06-16,1,291.32
5905,276,2023-05-26,33,9555.15
5906,102,2024-10-13,28,19104.68
5907,275,2024-01-07,27,4522.23
5908,78,2024-01-30,16,7114.72
5909,386,2024-04-30,24,7798.08
5910,27,2023-10-12,46,15111.92
5911,31,2024-02-01,28,16455.32
5912,376,2023-12-07,1,672.02
5913,385,2023-01-28,14,5481.14
5914,226,2023-10-16,32,17866.24
5915,498,2023-12-25,26,3736.2
5916,129,2024-04-30,47,23885.4
5917,151,2023-10-13,7,3682.98
5918,465,2023-11-18,46,8984.26
5919,113,2024-06-16,50,5710.0
5920,155,2023-10-25,2,366.3
5921,101,2024-05-28,47,15335.63
5922,25,2024-04-20,16,5416.32
5923,425,2024-01-30,14,3773.42
5924,5,2024-07-16,13,4947.67
5925,386,2024-07-07,16,5198.72
5926,386,2023-07-13,50,16246.0
5927,104,2023-08-14,42,8253.42
5928,207,2024-04-18,4,1789.32
5929,132,2024-01-14,4,1526.52
5930,197,2023-06-06,18,4098.6
5931,374,2023-07-22,20,2967.0
5932,311,2024-10-14,45,15317.55
5933,209,2023-01-11,50,5718.0
5934,315,2024-05-07,7,3706.36
5935,427,2024-07-18,8,4873.44
5936,23,2023-01-13,7,773.08
5937,121,2024-09-24,18,15364.08
5938,25,2024-11-15,9,3046.68
5939,162,2023-11-19,47,3855.41
5940,258,2023-08-22,14,5230.4
5941,39,2023-08-16,28,3368.96
5942,243,2023-12-03,44,6217.64
5943,492,2024-10-19,46,15907.26
5944,362,2023-12-25,9,5101.47
5945,496,2024-10-27,33,20185.11
5946,313,2023-11-09,11,3679.94
5947,38,2023-05-12,12,1606.68
5948,93,2024-01-21,38,13923.58
5949,103,2023-05-26,28,16885.96
5950,363,2024-05-25,25,1964.0
5951,495,2023-08-20,47,12470.98
5952,88,2024-04-30,5,3811.05
5953,278,2023-04-25,6,4020.6
5954,255,2024-01-31,2,460.3
5955,210,2024-07-12,27,14764.95
5956,337,2023-04-01,16,7055.52
5957,484,2023-01-28,31,5637.35
5958,373,2023-12-16,33,20076.87
5959,90,2023-06-22,26,13832.78
5960,140,2024-09-22,27,14592.69
5961,306,2023-09-20,26,15813.46
5962,56,2024-06-13,35,11215.05
5963,273,2023-01-03,39,14464.71
5964,476,2023-10-15,19,9934.34
5965,189,2023-03-30,31,6155.98
5966,347,2024-06-13,7,5617.43
5967,301,2023-03-20,44,10755.36
5968,225,2024-05-12,42,13576.08
5969,430,2023-05-23,15,6206.25
5970,274,2023-02-02,27,20247.57
5971,370,2023-04-21,14,10352.44
5972,81,2024-01-01,32,10295.36
5973,490,2024-01-09,37,20026.62
5974,86,2024-08-02,48,12372.0
5975,196,2023-02-26,41,6860.12
5976,337,2024-02-21,38,16756.86
5977,169,2023-07-11,12,4650.84
5978,396,2024-04-09,10,3842.6
5979,336,2024-08-03,44,27257.56
5980,447,2024-06-23,43,21273.82
5981,381,2023-06-28,44,11035.64
5982,231,2024-10-10,50,17496.5
5983,320,2023-10-07,40,6791.2
5984,313,2023-06-13,18,6021.72
5985,267,2023-10-05,37,5966.99
5986,274,2024-02-11,7,5249.37
5987,67,2024-05-11,8,1855.44
5988,410,2024-10-04,48,35640.96
5989,260,2024-03-08,17,10725.47
5990,184,2024-08-29,35,8190.35
5991,386,2023-06-17,45,14621.4
5992,320,2024-04-03,14,2376.92
5993,289,2024-06-30,7,1698.9
5994,210,2023-03-14,33,18046.05
5995,223,2024-04-12,34,17778.26
5996,438,2023-12-08,1,407.58
5997,422,2023-02-26,50,15258.0
5998,190,2024-07-14,25,13449.25
5999,391,2023-02-08,43,18392.39
6000,33,2023-12-18,33,3777.51
6001,448,2023-02-11,10,3891.5
6002,346,2024-05-22,27,9700.29
6003,23,2024-03-25,19,2098.36
6004,108,2024-09-29,34,19123.98
6005,486,2024-04-02,18,3617.28
6006,322,2023-07-22,48,32511.84
6007,70,2023-10-22,14,12000.38
6008,21,2024-08-08,11,1739.21
6009,15,2023-01-03,14,3506.58
6010,81,2023-07-20,17,5469.41
6011,429,2024-10-05,26,6022.12
6012,116,2024-06-04,2,1278.06
6013,30,2024-10-20,14,9351.02
6014,228,2023-06-17,33,7320.06
6015,418,2024-04-16,38,9434.64
6016,365,2023-07-12,44,24829.64
6017,197,2023-09-28,39,8880.3
6018,30,2024-11-25,8,5343.44
6019,221,2024-02-05,37,13769.55
6020,402,2024-09-05,9,4432.77
6021,433,2023-01-02,14,6853.56
6022,365,2023-08-10,30,16929.3
6023,82,2023-06-04,35,14485.45
6024,277,2024-07-18,15,12083.25
6025,56,2023-04-01,8,2563.44
6026,195,2023-01-26,14,6535.76
6027,207,2024-05-29,13,5815.29
6028,203,2023-05-11,41,7683.4
6029,271,2023-04-06,50,6799.0
6030,154,2024-07-13,38,12411.18
6031,338,2024-01-29,2,575.98
6032,148,2024-08-15,43,20731.16
6033,47,2023-07-21,17,6429.06
6034,167,2024-01-15,23,14845.35
6035,108,2024-03-20,8,4499.76
6036,332,2024-03-18,17,5912.43
6037,30,2024-01-19,30,20037.9
6038,62,2023-12-06,37,16576.74
6039,324,2023-10-10,28,19008.36
6040,76,2024-09-30,49,18047.19
6041,265,2023-09-15,4,1092.16
6042,472,2023-02-10,36,12593.16
6043,112,2023-10-05,25,13452.0
6044,395,2024-03-26,30,18315.3
6045,220,2024-10-16,20,5114.8
6046,195,2023-05-15,4,1867.36
6047,399,2024-04-19,32,14364.48
6048,310,2024-04-18,4,1871.12
6049,260,2023-03-17,28,17665.48
6050,292,2024-10-22,28,7004.48
6051,332,2024-04-29,44,15302.76
6052,268,2024-04-28,47,11498.55
6053,411,2024-01-02,40,6487.2
6054,356,2023-06-18,27,11708.01
6055,222,2023-11-12,49,22140.16
6056,136,2024-07-18,27,7120.44
6057,475,2024-07-24,16,8737.12
6058,132,2024-08-28,18,6869.34
6059,255,2023-11-07,11,2531.65
6060,399,2024-01-25,22,9875.58
6061,244,2023-05-20,31,24133.81
6062,397,2023-04-13,18,10349.82
6063,47,2023-11-16,20,7563.6
6064,341,2023-10-28,17,10921.48
6065,326,2024-07-22,9,5008.95
6066,500,2024-08-03,19,1530.64
6067,246,2024-09-08,6,3403.26
6068,458,2023-03-25,15,1856.4
6069,52,2023-07-24,35,28022.4
6070,46,2024-06-25,14,9476.6
6071,168,2024-09-25,19,5389.92
6072,268,2023-11-23,45,11009.25
6073,81,2023-03-31,45,14477.85
6074,472,2023-07-24,39,13642.59
6075,178,2023-01-13,8,2353.52
6076,256,2024-10-29,31,11434.35
6077,394,2023-06-13,13,7593.17
6078,293,2024-09-20,20,2496.2
6079,405,2023-06-04,3,2298.42
6080,370,2024-05-30,25,18486.5
6081,282,2023-06-25,23,14197.67
6082,393,2024-06-05,35,3419.85
6083,427,2024-04-20,26,15838.68
6084,297,2023-05-20,47,9262.76
6085,409,2024-10-25,12,7386.24
6086,234,2023-12-27,39,12210.51
6087,268,2024-04-15,27,6605.55
6088,329,2023-10-05,32,6885.76
6089,346,2023-02-21,15,5389.05
6090,453,2024-10-30,19,4034.27
6091,259,2023-05-06,39,13901.94
6092,384,2023-07-06,29,20099.32
6093,381,2024-08-06,13,3260.53
6094,44,2024-06-20,44,25284.6
6095,262,2023-01-12,11,2838.33
6096,388,2023-02-10,2,1187.98
6097,384,2024-05-23,2,1386.16
6098,225,2024-03-19,30,9697.2
6099,419,2024-06-07,32,17744.32
6100,34,2024-11-06,44,21922.56
6101,265,2024-04-14,34,9283.36
6102,75,2024-09-14,49,6348.44
6103,425,2024-11-16,35,9433.55
6104,11,2023-09-28,23,17301.52
6105,117,2023-06-09,49,42366.38
6106,296,2024-07-26,26,14429.74
6107,433,2023-07-31,36,17623.44
6108,471,2023-12-24,23,13384.85
6109,133,2024-04-26,33,16286.49
6110,426,2023-06-10,46,15870.92
6111,326,2023-09-12,26,14470.3
6112,299,2024-05-22,28,13422.92
6113,352,2024-10-06,20,5118.6
6114,211,2024-04-20,35,15530.55
6115,470,2024-03-12,22,4947.14
6116,444,2024-08-14,45,15493.05
6117,355,2024-07-13,44,19114.48
6118,440,2023-05-21,8,4120.56
6119,500,2023-07-14,23,1852.88
6120,50,2024-05-02,34,16379.5
6121,464,2024-04-02,4,1544.16
6122,361,2023-01-16,14,3140.48
6123,422,2024-03-28,40,12206.4
6124,70,2023-12-06,46,39429.82
6125,495,2023-01-08,8,2122.72
6126,439,2023-10-26,23,1741.33
6127,454,2024-09-22,37,8663.18
6128,118,2023-03-16,32,4596.16
6129,99,2023-02-26,7,3342.22
6130,296,2024-04-22,34,18869.66
6131,315,2023-09-02,37,19590.76
6132,258,2023-06-16,22,8219.2
6133,39,2024-07-21,42,5053.44
6134,264,2023-01-19,48,9640.8
6135,99,2024-01-16,12,5729.52
6136,493,2023-05-10,28,13766.76
6137,32,2023-02-16,42,6079.08
6138,306,2023-09-22,21,12772.41
6139,425,2023-10-08,35,9433.55
6140,305,2023-03-27,7,2198.28
6141,373,2023-09-26,2,1216.78
6142,171,2023-09-19,26,7277.4
6143,1,2023-09-07,10,3630.3
6144,1,2023-02-24,28,10164.84
6145,482,2024-09-08,15,1968.3
6146,106,2023-11-13,4,2872.96
6147,73,2023-08-23,32,11210.88
6148,10,2023-10-12,37,24044.08
6149,229,2023-02-21,35,21218.75
6150,415,2023-08-31,16,7665.76
6151,349,2023-06-26,41,7058.15
6152,84,2023-05-14,49,33420.45
6153,278,2023-08-28,11,7371.1
6154,113,2024-03-17,15,1713.0
6155,365,2023-04-28,18,10157.58
6156,43,2024-02-24,47,25869.27
6157,213,2024-11-26,11,7583.07
6158,101,2024-11-22,3,978.87
6159,412,2023-10-02,20,15699.6
6160,335,2024-06-28,10,3894.4
6161,302,2024-11-14,2,308.08
6162,43,2023-06-23,34,18713.94
6163,290,2023-01-05,7,2618.56
6164,200,2023-12-05,37,11559.17
6165,129,2024-08-12,20,10164.0
6166,17,2024-07-03,18,10524.96
6167,323,2024-06-12,49,21947.59
6168,277,2024-07-26,50,40277.5
6169,110,2024-09-11,40,17080.8
6170,349,2024-11-07,16,2754.4
6171,400,2024-04-04,29,6061.29
6172,277,2023-02-28,31,24972.05
6173,159,2023-09-21,28,17710.28
6174,262,2024-04-11,38,9805.14
6175,351,2023-05-17,13,5490.68
6176,283,2023-03-08,33,19491.78
6177,319,2024-07-07,20,16722.6
6178,114,2024-08-19,29,3149.11
6179,198,2024-01-16,48,4629.12
6180,455,2023-11-03,19,2197.35
6181,152,2024-08-18,43,21837.12
6182,438,2023-03-21,30,12227.4
6183,189,2023-06-19,29,5758.82
6184,263,2023-03-21,47,5837.4
6185,407,2024-05-24,19,6744.24
6186,382,2023-08-26,9,2230.92
6187,146,2023-05-31,27,11550.87
6188,134,2023-08-22,45,34590.15
6189,64,2024-01-24,24,7418.4
6190,448,2023-09-02,9,3502.35
6191,248,2023-04-05,31,14628.9
6192,387,2024-03-16,9,2831.58
6193,402,2024-11-07,15,7387.95
6194,67,2024-10-13,17,3942.81
6195,109,2023-11-09,47,20422.44
6196,377,2024-06-18,12,5769.6
6197,146,2023-07-16,28,11978.68
6198,388,2023-09-22,17,10097.83
6199,495,2024-01-25,25,6633.5
6200,43,2024-09-09,16,8806.56
6201,8,2023-02-22,7,910.35
6202,299,2024-10-22,46,22051.94
6203,424,2023-01-18,22,14311.22
6204,344,2024-02-07,2,1433.32
6205,369,2023-12-16,19,3065.46
6206,10,2023-03-13,48,31192.32
6207,41,2023-01-14,33,11466.51
6208,301,2023-09-22,45,10999.8
6209,91,2023-12-11,10,2383.3
6210,407,2024-08-17,46,16328.16
6211,396,2023-06-29,39,14986.14
6212,329,2024-05-08,17,3658.06
6213,224,2023-11-03,31,10248.91
6214,331,2024-10-08,45,20874.6
6215,45,2023-10-10,22,13925.78
6216,405,2024-02-27,41,31411.74
6217,203,2024-09-03,18,3373.2
6218,437,2024-05-08,16,6192.0
6219,59,2023-07-07,31,3985.98
6220,262,2023-11-19,8,2064.24
6221,319,2024-04-26,16,13378.08
6222,151,2023-02-14,39,20519.46
6223,88,2024-03-17,11,8384.31
6224,360,2023-10-04,38,12136.06
6225,196,2023-05-18,26,4350.32
6226,217,2023-11-19,36,20200.68
6227,122,2023-07-06,19,14528.54
6228,156,2024-02-18,26,2358.72
6229,455,2023-07-22,3,346.95
6230,122,2024-04-07,19,14528.54
6231,245,2023-09-24,22,11709.94
6232,349,2024-02-18,3,516.45
6233,209,2024-07-24,8,914.88
6234,297,2024-01-25,34,6700.72
6235,157,2024-07-16,11,6380.11
6236,96,2024-11-22,14,1525.3
6237,453,2024-01-10,12,2547.96
6238,184,2023-08-30,20,4680.2
6239,93,2024-06-22,17,6228.97
6240,300,2024-02-21,30,2672.1
6241,446,2023-07-11,6,4255.86
6242,350,2024-11-22,45,31686.3
6243,397,2023-05-22,8,4599.92
6244,484,2023-06-01,45,8183.25
6245,456,2024-03-24,9,3431.88
6246,31,2023-11-14,13,7639.97
6247,350,2024-01-19,34,23940.76
6248,137,2023-08-11,24,7516.8
6249,217,2024-02-08,14,7855.82
6250,435,2024-04-01,15,9139.35
6251,211,2024-04-23,13,5768.49
6252,107,2024-07-08,22,14177.02
6253,479,2024-01-09,10,1998.8
6254,392,2023-08-24,37,19413.53
6255,251,2023-06-10,30,15249.9
6256,13,2024-02-11,26,13310.44
6257,254,2024-02-15,28,4967.2
6258,182,2023-12-22,17,5812.98
6259,351,2023-11-20,32,13515.52
6260,495,2023-01-01,9,2388.06
6261,237,2023-07-10,36,9171.0
6262,122,2024-07-18,38,29057.08
6263,377,2023-06-21,7,3365.6
6264,131,2023-11-26,31,20676.38
6265,205,2024-11-09,50,10269.0
6266,302,2023-12-01,8,1232.32
6267,185,2023-08-17,50,6597.0
6268,418,2024-04-23,22,5462.16
6269,85,2024-08-28,7,795.48
6270,500,2023-02-09,22,1772.32
6271,349,2024-05-26,47,8091.05
6272,481,2024-02-27,17,1783.13
6273,365,2023-07-29,7,3950.17
6274,159,2024-08-02,18,11385.18
6275,134,2024-02-14,4,3074.68
6276,330,2024-06-11,10,5573.5
6277,382,2024-07-03,25,6197.0
6278,153,2023-05-13,27,21587.31
6279,68,2024-10-02,28,20110.44
6280,343,2023-03-04,25,6398.75
6281,421,2024-03-05,16,5515.68
6282,350,2023-07-22,29,20420.06
6283,467,2023-05-26,18,10306.08
6284,344,2023-11-17,5,3583.3
6285,397,2024-11-30,7,4024.93
6286,370,2024-09-17,34,25141.64
6287,238,2024-10-14,17,5811.62
6288,97,2023-06-08,37,31993.16
6289,468,2023-02-18,22,14051.62
6290,435,2023-07-18,14,8530.06
6291,433,2024-11-22,22,10769.88
6292,143,2023-02-27,4,2272.96
6293,427,2024-06-10,3,1827.54
6294,79,2024-11-06,17,7933.9
6295,214,2024-11-11,15,10783.5
6296,407,2024-11-02,28,9938.88
6297,77,2023-01-23,12,8738.64
6298,385,2024-03-13,35,13702.85
6299,484,2024-01-22,35,6364.75
6300,363,2023-02-06,9,707.04
6301,137,2024-01-17,41,12841.2
6302,379,2024-09-01,27,15365.7
6303,107,2024-09-12,50,32220.5
6304,93,2024-08-23,10,3664.1
6305,4,2023-01-26,3,2358.63
6306,485,2024-03-06,32,18304.32
6307,122,2023-12-30,9,6881.94
6308,337,2024-10-04,20,8819.4
6309,89,2024-10-07,35,14993.65
6310,71,2024-03-19,41,4666.62
6311,38,2023-08-18,43,5757.27
6312,242,2023-01-10,34,10330.56
